what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1254286637234
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1254286637718
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1254286639656
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.selectAll,1254286640750
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1254286641078
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1254286641468
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1254286648718
opened,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1254286650109
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1254286650171
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.selectAll,1254286651328
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1254286651625
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1254286652000
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1254286752640
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1254286753812
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1254286917765
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1254286920734
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1254286921796
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1254286922125
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1254287398984
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1254287399625
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1254325099359
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1254325099625
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1254325531890
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1254325534984
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1254325538765
