what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252969181171
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252969182468
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252969183953
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252969185000
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252969259281
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1252969276328
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1252969283906
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252969285109
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252969286031
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252969292140
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252969293312
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252969303890
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252969304281
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252969305328
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252969305781
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252969311328
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252969312203
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1252969317578
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1252969318187
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252969324734
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252969325281
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252969325984
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252969326437
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252969332359
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1252969332796
