what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252891267359
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252891279578
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252891281234
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252891283109
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252891286234
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252891287609
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252891289875
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252891292828
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252891294515
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1252891312593
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252891321671
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252891322578
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252891335000
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252891337140
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252891339406
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252891340453
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252891340968
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252891341406
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252891342906
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252891344296
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1252891371125
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252891376656
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252891379484
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252891381062
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineStart,1252891388375
