what,kind,bundleId,bundleVersion,description,time
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253030893828
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1253030899937
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253030901546
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1253030902656
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1253030922703
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1253030925546
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253030948828
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253030950015
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1253030978453
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253030979718
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1253030980734
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1253031008031
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253031009937
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253031010968
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1253031022781
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1253031067953
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1253031071125
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1253031072890
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1253031080468
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1253031092734
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1253031106000
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253031126953
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1253031127906
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1253031128562
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1253031129171
