what,kind,bundleId,bundleVersion,description,time
started,bundle,org.python.pydev.core,1.4.6.2788,org.python.pydev.core,1252858998031
started,bundle,org.python.pydev.debug,1.4.6.2788,org.python.pydev.debug,1252858998031
started,bundle,org.python.pydev.jython,1.4.6.2788,org.python.pydev.jython,1252858998031
started,bundle,org.python.pydev.parser,1.4.6.2788,org.python.pydev.parser,1252858998031
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252859041078
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252859041093
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252859041187
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252859123390
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252859124468
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252859124468
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252859124593
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252859180031
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252859180031
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252859700906
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252859709046
opened,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252859716421
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252859716468
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252859716515
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252859720218
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1252859741625
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1252859750796
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252859752203
opened,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252859762234
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252859762281
opened,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252859763718
