what,kind,bundleId,bundleVersion,description,time
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253054019828
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253054024031
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1253054028406
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1253054037718
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1253054050875
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1253054067640
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1253054931671
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1253054932218
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1253054932968
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1253054942531
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1253054943265
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253054962656
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1253054963250
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1253054963859
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1253054964640
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1253054973359
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253054977531
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253054978890
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253054980421
activated,view,org.python.pydev,1.4.6.2788,org.python.pydev.navigator.view,1253055055468
opened,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253055055765
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253055055843
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253055061734
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253055062890
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1253055081421
