what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1252948444031
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1252948446718
executed,command,org.python.pydev,1.4.6.2788,org.python.pydev.editor.actions.firstChar,1252948447828
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1252948451140
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1252948454875
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1252948461406
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252948462906
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252948472625
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252948474156
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252948475812
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252948477203
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252948481218
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252948484640
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252948490968
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252948501281
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252948504656
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252948508484
activated,view,org.python.pydev,1.4.6.2788,org.python.pydev.navigator.view,1252948535546
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252948535750
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1252948557171
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.RunLast,1252948558671
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252948558687
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252948559140
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252948562218
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252948566062
