what,kind,bundleId,bundleVersion,description,time
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252883989812
activated,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.VariableView,1252884001328
activated,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.DebugView,1252884019531
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.Terminate,1252884019640
activated,perspective,org.python.pydev,1.4.6.2788,org.python.pydev.ui.PythonPerspective,1252884021000
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252884021031
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252884022500
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252884023687
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1252884035218
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1252884041578
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252884052437
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252884053093
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252884053843
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252884058500
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252884062000
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252884070687
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252884071187
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252884123234
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252884124578
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252884125921
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252884127203
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252884130890
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252884131015
activated,perspective,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.DebugPerspective,1252884131078
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252884131234
