what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252969789781
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252969790234
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252969793750
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252969795031
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252969796000
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252969797031
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252969798203
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1252969817140
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252969818281
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252969819218
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1252969824218
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252969825578
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252969826343
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252969878718
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252969882359
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252969883312
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineEnd,1252969985937
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1252969992359
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252969996984
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252969998046
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252970004046
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252970005312
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252970006140
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252970006765
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252970008406
