what,kind,bundleId,bundleVersion,description,time
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252179679531
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252179680406
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252179685828
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1252179685859
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252179687250
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252179688531
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1252179703343
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252179704828
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252179706015
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252179714906
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252179715812
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252179716609
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252179727187
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252179728046
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252179743250
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252179746406
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252179748109
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252179749750
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252179763875
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252179772156
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252179772562
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252179773390
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252179773875
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252179780734
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252179782796
