what,kind,bundleId,bundleVersion,description,time
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252194640515
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252194641609
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1252194650562
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252194658796
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252194661328
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1252194671890
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252194673250
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252194674125
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252194680046
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252194681312
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1252194721703
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252194723234
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252194723968
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252194724218
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252194725218
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252194735781
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252194736796
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252194737515
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252194738921
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252194739921
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252194746812
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252194747593
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252194748781
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252194749328
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252194765828
