what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.RunLast,1252866376015
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252866377000
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.RunLast,1252866377109
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252866377531
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252866384375
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252866385031
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252866385671
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252866388968
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252866389796
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252866390187
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252866408218
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252866410062
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1252866421125
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252866421703
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252866422390
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252866423531
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252866430437
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1252866448750
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252866449437
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252866450250
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252866450640
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252866495921
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252866499640
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252866506937
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1252866518187
