what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.VariableView,1252864915015
activated,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.DebugView,1252864927187
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.Terminate,1252864927265
activated,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.BreakpointView,1252864927953
activated,perspective,org.python.pydev,1.4.6.2788,org.python.pydev.ui.PythonPerspective,1252864932171
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252864932187
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252864935640
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252864938453
closed,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252864938468
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252864939328
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252864941109
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252864943859
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1252864950265
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1252864959203
executed,command,,,AUTOGEN:::org.python.pydev.debug.BreakpointRulerActions/org.python.pydev.debug.BreakpointRulerAction,1252864960843
executed,command,,,AUTOGEN:::org.python.pydev.debug.BreakpointRulerActions/org.python.pydev.debug.BreakpointRulerAction,1252864961468
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252864962515
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252864964171
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252864964531
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1252864967234
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252864967390
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252864982640
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252864983140
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252864983703
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252864985687
