what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252966472468
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252966474312
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1252966476125
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252966476265
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1252966480000
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252966480640
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252966481453
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252966482359
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252966483218
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252966486437
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252966487421
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252966488156
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252966490921
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252966492140
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252968339203
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252968343140
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252968349812
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252968353546
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252968355890
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252968357859
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252968360437
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252968423093
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252968462265
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252968462500
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252968462515
