what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1253031737343
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1253031737859
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1253031753265
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253031755078
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253031756375
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1253031815406
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253031826171
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1253031853015
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253031854937
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253031874281
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1253031874828
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1253031875546
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1253031876046
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1253031945312
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253031948140
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253031949718
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253031954093
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1253031955656
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1253032032156
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1253032036890
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1253032059531
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253032060968
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253032441578
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineStart,1253032473421
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1253032474218
