what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252865741000
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252865745625
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252865746031
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252865752156
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252865752671
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252865757484
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252865758171
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252865758625
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252866329015
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252866340578
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252866345140
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252866345703
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252866346234
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252866346718
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252866349671
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252866350656
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1252866356281
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1252866356781
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1252866356812
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1252866356843
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1252866357171
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1252866357343
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1252866359859
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252866373468
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252866375984
