what,kind,bundleId,bundleVersion,description,time
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252942907187
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252942908718
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252942911125
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252942911718
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252943083750
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252943112984
executed,command,org.python.pydev,1.4.6.2788,org.python.pydev.editor.actions.removeBlockComment,1252943157437
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1252943240796
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252943244093
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252943245031
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252943674531
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252943675609
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252943750171
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1252943752015
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1252943768453
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252943769109
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252943828109
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252943828781
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252943830656
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252943841859
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252943859953
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252943860484
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252943861078
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252943861625
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252943872000
