what,kind,bundleId,bundleVersion,description,time
activated,view,org.python.pydev,1.4.6.2788,org.python.pydev.navigator.view,1253045954031
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253045954656
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1253045955968
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.findReplace,1253045955984
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1253045957031
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1253045958187
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.findReplace,1253045958203
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1253045959656
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253045963843
closed,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253045963843
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253045965828
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1253045966453
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.findReplace,1253045966468
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1253045970453
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1253045971078
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.findReplace,1253045971093
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1253045972218
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1253045986203
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253045987687
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1253045991203
executed,command,org.python.pydev,1.4.6.2788,org.python.pydev.editor.actions.firstChar,1253045995968
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1253046004031
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1253046004812
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253046007078
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253046008343
