what,kind,bundleId,bundleVersion,description,time
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252943874734
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252943877562
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252943878031
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252943878640
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252943879203
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252943911875
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252944179671
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252944187640
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252944194078
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252945511031
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252945512687
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252945513375
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1252945670015
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1252945723328
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252945731781
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252945733718
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252945735375
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252945735781
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252945738765
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252945740109
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.newWizard,1252945740125
activated,view,org.python.pydev,1.4.6.2788,org.python.pydev.navigator.view,1252945742859
opened,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252945745140
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252945745203
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1252945766640
