what,kind,bundleId,bundleVersion,description,time
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252868840953
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252868841750
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252868842203
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252868842734
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252868845312
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252868846625
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252868847078
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252868850234
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252868862609
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252868868718
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252868888750
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252868892031
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252868892734
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252868900468
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252868901625
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252868903890
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252868906156
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1252868906562
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252868908828
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252868909921
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1252868919531
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1252868925734
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1252868926000
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1252868926500
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1252868926531
