what,kind,bundleId,bundleVersion,description,time
opened,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1254602893531
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1254602893609
opened,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1254602895265
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1254602895343
opened,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1254602896265
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1254602896343
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1254602898359
activated,view,org.python.pydev,1.4.6.2788,org.python.pydev.navigator.view,1254602906062
opened,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1254602906375
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1254602906484
started,bundle,org.eclipse.compare,3.4.0.I20080604,org.eclipse.compare,1254602936187
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.cut,1254602938031
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1254602942781
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.navigate.next,1254602944281
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.navigate.next,1254602945640
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1254602947187
executed,command,org.python.pydev,1.4.6.2788,org.python.pydev.editor.actions.firstChar,1254602949796
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1254602958984
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1254602960765
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1254602961859
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1254603006046
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1254603008484
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1254603009640
activated,view,org.python.pydev,1.4.6.2788,org.python.pydev.navigator.view,1254603014000
opened,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1254603016828
