what,kind,bundleId,bundleVersion,description,time
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253055082546
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1253055083640
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1253055093656
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253055095578
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253055097593
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253055108921
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253055110062
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineEnd,1253055115593
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1253055116218
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253055118000
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1253055118906
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1253055153078
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253055154828
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253055168343
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1253055169734
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1253055170453
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1253055171281
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1253055171843
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1253055172671
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253055181921
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1253055182921
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1253055218406
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1253055219765
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253055219937
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1253055236937
