what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1252995503968
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252995525437
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252995527218
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252995535343
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252995537531
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252995538328
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1252995552328
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1252995554250
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1252995573812
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252995577500
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252995578109
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252995578671
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252995579203
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252995603312
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252995604468
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252995605640
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1252995624359
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252995625859
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252995627015
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252995693125
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252995694937
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1252995714390
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252995724093
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252995731750
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1252995762171
