what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1252360237250
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1252360243609
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineEnd,1252360276687
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1252360277296
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1252360280890
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineEnd,1252360315984
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1252360316906
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1252360320921
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1252360321453
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252360336734
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252360337546
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252360338296
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252360339406
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252360339906
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1252360341750
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252360341875
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252360344734
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252360345593
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252360346281
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252360346843
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252360374312
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252360376218
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252360389750
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252360392953
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1252360395546
