what,kind,bundleId,bundleVersion,description,time
closed,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252994411218
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252994414015
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252994418703
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252994419000
closed,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252994419046
closed,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252994420125
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252994421968
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252994422906
closed,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252994422906
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252994427375
activated,view,org.python.pydev,1.4.6.2788,org.python.pydev.navigator.view,1252994429406
opened,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252994429671
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252994429750
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1252994432421
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252994434953
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252994435625
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252994436250
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252994436765
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252994442125
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252994445156
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252994485250
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1252994486437
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252994497703
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252994518687
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252994533640
