what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.views.showView,1252179044109
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.views.showView,1252179044109
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252179046671
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252179048390
started,bundle,org.python.pydev.core,1.4.6.2788,org.python.pydev.core,1252179048437
started,bundle,org.python.pydev,1.4.6.2788,org.python.pydev,1252179048453
started,bundle,org.eclipse.ui.navigator,3.3.101.M20080827-0800,org.eclipse.ui.navigator,1252179048531
started,bundle,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.resources,1252179048640
opened,view,org.python.pydev,1.4.6.2788,org.python.pydev.navigator.view,1252179048703
activated,perspective,org.python.pydev,1.4.6.2788,org.python.pydev.ui.PythonPerspective,1252179048750
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ProblemView,1252179048781
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.perspectives.showPerspective,1252179048812
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.perspectives.showPerspective,1252179048812
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252179055593
started,bundle,org.eclipse.core.filesystem,1.2.0.v20080604-1400,org.eclipse.core.filesystem,1252179074203
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252179078031
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.import,1252179078046
started,bundle,org.python.pydev.parser,1.4.6.2788,org.python.pydev.parser,1252179078390
activated,view,org.python.pydev,1.4.6.2788,org.python.pydev.navigator.view,1252179080140
started,bundle,org.python.pydev.customizations,1.4.6.2788,org.python.pydev.customizations,1252179082375
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252179083718
started,bundle,org.eclipse.debug.core,3.4.0.v20080612,org.eclipse.debug.core,1252179086859
started,bundle,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui,1252179086953
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252179111671
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252179113890
