what,kind,bundleId,bundleVersion,description,time
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252996788375
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252996792859
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252996801546
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252996815546
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252996815984
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252996816593
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252996817046
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252996819609
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1252996819625
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252996832078
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1252996837718
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252996839515
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252996840453
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252996843812
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1252996843828
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252996858015
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252996858031
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1252996863109
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252996866968
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252996867859
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252996870953
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1252996870968
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252996884109
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252996884125
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.cut,1252996892671
