what,kind,bundleId,bundleVersion,description,time
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253039083234
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253039087140
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253039088921
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1253039693062
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1253040026218
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1253040028609
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1253045202234
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253045205781
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253045207750
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253045208531
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253045211281
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253045211656
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253045222515
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253045236421
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253045236859
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253045255875
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1253045334015
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1253045338468
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253045339890
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1253045341203
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1253045342031
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1253045342781
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1253045401843
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253045403140
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253045404234
