what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1252994540921
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252994547781
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252994549984
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1252994585015
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252994586343
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252994587921
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252994590593
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252994591265
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252994591781
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252994592281
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252994594859
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252994597218
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252994598328
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252994600328
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252994604750
closed,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252994604750
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252994631078
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252994631671
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252994632250
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252994632781
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252994640359
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252994641406
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252994642312
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252994643250
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252994644437
