what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1252872771156
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1252872771343
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1252872771562
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1252872779859
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252872799656
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252872800218
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1252872800234
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252872800703
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252872801531
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252872801546
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252872802937
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252872802953
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252872802953
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252872872593
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1252872887468
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1252872893750
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1252872896406
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252872897812
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1252872927078
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1252872931765
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1252872941046
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1252872952500
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252872953968
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252872955656
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252872956812
