what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252360738375
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252360739125
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252360785046
activated,view,org.python.pydev,1.4.6.2788,org.python.pydev.navigator.view,1252360788515
opened,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252360788750
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252360788843
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252360800625
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252360801390
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252360803406
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252360804093
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252360815843
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252360816375
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252360818578
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252360819671
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252360820328
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252360821406
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252362645812
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252362645890
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252363217562
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252363218156
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252363219000
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252363220734
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252366745875
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252366747359
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1252366777968
