what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1253045734546
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1253045741578
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253045745609
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1253045772703
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1253045779781
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253045781062
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1253045782296
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1253045789328
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253045790812
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253045800171
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253045802609
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253045870781
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253045871562
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253045872781
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253045880031
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1253045880875
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1253045881671
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1253045882187
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1253045897031
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253045898843
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253045900031
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253045901281
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253045917515
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253045937531
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253045949156
