what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1254606486843
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1254606488656
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1254606489718
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1254606513078
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1254606513843
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1254606514359
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1254606514828
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1254606516546
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1254606516984
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1254606517609
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1254606549296
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1254606549312
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1254606549406
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1254607048703
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1254607050531
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1254607050531
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1254607050656
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1254607166734
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1254607171343
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1254607177093
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1254607177812
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1254607178781
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1254607179687
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1254607243562
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1254608200156
