what,kind,bundleId,bundleVersion,description,time
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252891533656
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineStart,1252891586062
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1252891592500
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252891595625
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252891596656
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252891625250
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252891626765
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252891628781
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252891632156
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252891637453
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252891647640
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1252891669234
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252891670718
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252891671640
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252891679421
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252891681515
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineStart,1252891682937
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252891709312
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252891709781
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252891710671
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252891711171
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252891723609
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252891725906
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252891727093
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252891728843
