what,kind,bundleId,bundleVersion,description,time
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253038526921
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1253038539437
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253038541078
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1253038542031
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1253038555750
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253038558828
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253038563421
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253038581250
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253038582171
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253038583203
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1253038595984
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineStart,1253038608328
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253038621531
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253038622625
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253038629734
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253038632375
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253038634312
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253038636796
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253038639281
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253038640281
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253038652703
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253038653156
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253038653875
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1253038662640
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineStart,1253038662859
