what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252428635718
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252428637218
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252428638265
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252428644906
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252428645812
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252428646281
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1252428647171
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252428648187
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252428648187
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252428648187
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252428650656
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252428650687
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252428653000
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252428658562
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252428661468
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252428661937
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252428662546
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252428663031
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252428832968
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252428836781
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252428839921
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252428842343
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252428842859
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252428865781
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252434789062
