what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineStart,1252906958031
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.cut,1252906959468
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1252906965000
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineStart,1252906997546
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1252907014515
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252907015953
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252907017265
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252907066296
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252907069625
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252907207625
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252907209156
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252907210843
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252907212390
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252907220203
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252907225296
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252907227031
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252907278687
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252942483328
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252942610046
opened,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1252942621359
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1252942621390
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252942621406
activated,view,org.python.pydev,1.4.6.2788,org.python.pydev.navigator.view,1252942631953
started,bundle,org.eclipse.ltk.core.refactoring,3.4.1.r341_v20080716-0800,org.eclipse.ltk.core.refactoring,1252942637093
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.1.r341_v20080716-0800,org.eclipse.ltk.ui.refactoring,1252942637093
