what,kind,bundleId,bundleVersion,description,time
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252861673031
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252861674281
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252861674640
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252861675187
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252861675718
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252861676078
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1252861677703
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252861677859
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252861700765
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252861701281
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252861701843
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252861702328
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252861703968
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252861705234
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252861709781
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252861711406
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1252861720734
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252861724234
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252861724843
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252861725406
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252861727187
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252861728546
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252861728671
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252861728687
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252861730484
