what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1252860473421
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineStart,1252860476296
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1252860476890
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1252860477078
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1252860477203
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1252860477437
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1252860479046
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252860484859
closed,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1252860484875
activated,view,org.python.pydev,1.4.6.2788,org.python.pydev.navigator.view,1252860486453
opened,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252860486687
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252860486750
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1252860510265
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineStart,1252860851000
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1252860888843
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252860893171
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252860893671
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252860898125
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252861204656
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252861205953
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252861208859
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252861210531
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252861231437
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252861262593
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252861263953
