what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1252891839593
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1252891843093
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineEnd,1252891845484
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1252891847937
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252891854734
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252891855578
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252891875250
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252891876796
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252891879468
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineStart,1252891902734
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1252891903843
executed,command,org.python.pydev,1.4.6.2788,org.python.pydev.editor.actions.firstChar,1252891910250
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineEnd,1252891911359
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1252891911921
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1252891915343
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1252891915656
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252891918109
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252891918718
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252891919359
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252891919890
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252891928421
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252891930031
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.cut,1252891974734
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1252891975890
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1252891976093
