what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1252972748937
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252972751437
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252972752484
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252972753296
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252972753562
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252972754093
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252972760015
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252972763593
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252972766546
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252973368390
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252973637875
activated,view,org.python.pydev,1.4.6.2788,org.python.pydev.navigator.view,1252973652515
opened,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252973653546
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252973653625
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252973673296
activated,view,org.python.pydev,1.4.6.2788,org.python.pydev.navigator.view,1252973679375
opened,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252973679625
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252973679718
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252973703875
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252973704968
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252973720718
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252973725843
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252973727375
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252973818625
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252973818765
