what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1254722852828
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1254722866640
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1254722867687
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1254722877734
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1254722878593
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1254722925750
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1254722926562
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1254722927828
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1254722928328
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1254722931250
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1254722931906
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1254722936703
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1254722937609
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1254722941234
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1254722942062
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1254723057265
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1254723070015
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1254723092234
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1254723121390
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1254723132421
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1254723133875
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1254723151656
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1254723154687
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1254723163609
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1254723164531
