what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252866717984
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252866718828
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252866719296
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252866720156
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252866721000
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252866722656
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252866723171
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252866727046
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252866729453
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252866730937
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252866731718
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252866739140
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252866740812
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1252866744062
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252866745203
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252866775296
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252866776359
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252866777203
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252866779984
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252866780640
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252867644562
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252867650093
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252867653484
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252867659062
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252867782125
