what,kind,bundleId,bundleVersion,description,time
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252862502625
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252862503484
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1252862521578
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252862521671
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1252862523875
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252862526046
executed,command,,,AUTOGEN:::org.python.pydev.debug.BreakpointRulerActions/org.python.pydev.debug.BreakpointRulerAction,1252862534500
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252862535953
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252862536859
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252862537265
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252862538578
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252862538671
activated,perspective,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.DebugPerspective,1252862538703
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252862538843
activated,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.VariableView,1252862540765
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252862562093
closed,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.VariableView,1252862562109
activated,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.DebugView,1252862564484
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.Terminate,1252862564593
activated,perspective,org.python.pydev,1.4.6.2788,org.python.pydev.ui.PythonPerspective,1252862565531
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252862565546
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252862580562
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252862581453
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252862582296
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252862584218
