what,kind,bundleId,bundleVersion,description,time
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252861525796
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252861529125
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252861530421
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252861531515
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252861564453
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252861567671
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252861573546
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252861575437
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252861580031
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252861582125
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252861583046
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252861585359
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252861593140
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252861593984
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252861599062
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1252861604406
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1252861604796
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1252861605156
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1252861605593
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1252861605984
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252861606984
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252861607703
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252861614234
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252861618343
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252861620375
