what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252968828156
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252968829000
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252968829453
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252968833140
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1252968834984
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252968835171
activated,view,org.python.pydev,1.4.6.2788,org.python.pydev.navigator.view,1252968846968
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252968847203
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252968867671
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252968875453
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252968876015
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252968877890
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252968879203
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1252968892015
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1252968895046
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineStart,1252968898500
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.cut,1252968899562
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1252968901890
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1252968902828
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1252968903375
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252968907687
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252968914218
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252968916921
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1252968922984
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252968924468
