what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1252895464468
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252895465859
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252895466843
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252895481312
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252895483031
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252895484093
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252895485140
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1252895519375
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252895520609
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252895521625
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252895531265
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252895532750
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252895535718
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252895536093
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252895536656
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252895537156
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252895542156
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252895544859
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1252895548640
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252895549750
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252895550921
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252895560937
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252895562484
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1252895565218
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1252895570937
